link,difficulty: ,tuning: ,key: ,capo: ,chord_list,full_text,contributors,popularity,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/oasis/stand-by-me-chords-46091,intermediate,E A D G B E,G,no capo,"['B7', 'D/F#', 'G/F#', 'Em', 'F', 'C/B', 'A7', 'Am', 'C', 'D', 'G']","[Intro]
 
G    B7    C  C/B  D
G    B7    C  C/B  D
 
 
[Verse 1]
 
G                          B7            C          C/B              D
  Made a meal and threw it up on Sunday, I've got a lot of things to learn
G                         B7                 C             C/B       D
  Said I would and I'd be leaving one day, before my heart starts to burn
 
 
[Pre-Chorus]
 
C                           D
  So what's the matter with you?
G         G/F#      Em
  Sing me something new
                   A7                                      C
Don't you know the cold and wind and rain don't know, they only seem to come
        D
and go away
 
 
[Verse 2]
 
G                                 B7                C            C/B          D
  Times are hard when things have got no meaning, I've found the key upon the floor
G                      B7                  C                C/B      D
  Maybe you and I will not believe in, the things we find behind the door
 
 
[Pre-Chorus]
 
C                           D
  So what's the matter with you?
G         G/F#      Em
  Sing me something new
                   A7                                      C
Don't you know the cold and wind and rain don't know, they only seem to come
        D
and go away
 
 
[Chorus]
 
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
 
G          D           Am                  C
  Stand by me, nobody knows, yeah, nobody knows
                   G
The way it's gonna be
 
 
[Verse 3]
 
G                            B7                    C                C/B   D
  If you're leaving will you take me with you, I'm tired of talking on my phone
G                          B7                 C                C/B     D
  There is one thing I can never give you, my heart will never be your home
 
 
[Pre-Chorus]
 
C                           D
  So what's the matter with you?
G         G/F#      Em
  Sing me something new
                   A7                                      C
Don't you know the cold and wind and rain don't know, they only seem to come
        D
and go away
 
 
[Chorus]
 
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
 
G          D           Am                  C
  Stand by me, nobody knows, yeah, nobody knows
                   Em  D  C
The way it's gonna be
 
                   Em   D  C
The way it's gonna be yeah
            Em    D  C
Maybe I can see yeah
 
 
[Pre-Chorus]
 
                   A7                                      C
Don't you know the cold and wind and rain don't know, they only seem to come
        D
and go away
 
 
[Chorus]
 
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
G          D
  Stand by me
        Am                          C  F  D/F#
Nobody knows, the way it's gonna be
 
G          D           Am                    C
  Stand by me, nobody knows, yeah, God only knows
                   G
The way it's gonna be
X",6 contributors total,"1,144,329 views, added to favorites 14,117 times",,,
https://tabs.ultimate-guitar.com/tab/silent-sanctuary/kundiman-chords-877151,beginner,E A D G B E,C,no capo,"['C', 'F', 'G', 'Am']","[Intro]
 
e|------------------------------------------|
b|-------------------0---------------------7|
g|------4---------6-----6-------8-----------|
d|----2---2-------------------9----9-------9|
a|--4--------4/6-----------7---------------7|
e|------------------------------------------|
 
 
[Verse]
 
     C         G
Para kang asukal
    Am              F
sintamis mong magmahal
      C         G
para kang pintura
      Am               F
buhay koy ikaw ang nagpinta
   C     G
para kang unan
     Am                   F
pinapainit mo ang aking tiyan
    C          G
para kang kumot
        Am
na yumayakap sa tuwing
           F
ako'y nalulungkot
 
 
[Refrain]
 
   Am         F
Kaya't wag magtataka
      Am         G
kung bakit ayaw kitang mawala
 
 
[Chorus]
 
      F         C               Am
Kung hindi man tayo hanggang dulo
                G
wag mong kalimutan
         F
nandito lang ako
            C
laging umaalalay
Am               G
di ako lalayo
             F           G
dahil ang tanging panalangin
 
ko ay ikaw
 
 
[Verse]
 
[C G Am F]
di baleng maghapon na umulan
basta't ikaw ang sasandalan
liwanag ng lumulubog na araw
kay sarap pagmasdan
lalo na kapag nasisinagan ang
iyong mukha
ayoko nang magsawa
hinding hindi magsasawa sa'yo
 
 
[Refrain]
 
   Am         F
Kaya't wag magtataka
      Am         G
kung bakit ayaw kitang mawala
 
 
[Chorus]
 
      F         C               Am
Kung hindi man tayo hanggang dulo
                G
wag mong kalimutan
         F
nandito lang ako
            C
laging umaalalay
Am               G
di ako lalayo
             F           G
dahil ang tanging panalangin
 
ko ay ikaw
 
 
[Bridge]
 
 Am      F
Bahala na
 Am            G-G-G-G
ayoko munang magsalita
  Am
hayaan na muna natin ang 
  F            G
hatol ng tadhana
 
 
[Instrumental]
 
 
[Chorus]
 
      F         C               Am
Kung hindi man tayo hanggang dulo
                G
wag mong kalimutan
         F
nandito lang ako
            C
laging umaalalay
Am               G
di ako lalayo
             F           G
dahil ang tanging panalangin
 
ko ay ikaw
X",2 contributors total,"1,145,340 views, added to favorites 3,704 times",,,
https://tabs.ultimate-guitar.com/tab/foo-fighters/the-pretender-chords-604229,intermediate,E A D G B E,Am,no capo,"['D/F#', 'F', 'Am', 'D', 'A5', 'G']","[Intro]
Am
Keep you in the dark
              F#m7-5  Fmaj7
You know they all pretend
Am
Keep you in the dark
          F#m7-5 Fmaj7
And so it all began
 
 
[Verse 1]
Am
  Send in your skeletons
                                 D/F#    F
Sing as their bones go marching in... again
Am
  The need you buried deep
                              D/F#
The secrets that you keep are at the ready
F              G
Are you ready?
Am
  I'm finished making sense
 
Done pleading ignorance
      D/F#   F     G
That old, defense
Am
  Spinning infinity, but
 
The wheel is spinning me
     D/F#         F          G
It's neverending, neverending
D
Same old story
 
 
[Chorus]
Am
What if I say I'm not like the others?
                                   D/F#
What if I say I'm not just another one of your plays?
 
You're the pretender
F
What if I say that I'll never surrender?
 
Am
What if I say I'm not like the others?
                                   D/F#
What if I say I'm not just another one of your plays?
 
You're the pretender
F
What if I say that I'll never surrender?
 
 
[Verse 2]
Am
  In time or so I'm told
                           D/F#         F   G
I'm just another soul for sale... oh, well
Am
  The page is out of print
 
We are not permanent
      D/F#       F         G
We're temporary, temporary
D
Same old story
 
 
[Chorus]
Am
What if I say I'm not like the others?
                                   D/F#
What if I say I'm not just another one of your plays?
 
You're the pretender
F
What if I say that I'll never surrender?
 
Am
What if I say I'm not like the others?
                                   D/F#
What if I say I'm not just another one of your plays?
 
You're the pretender
F                                        D
What if I say that I'll never surrender?
 
 
[Bridge]
 
e|-------------------------|------------------------|
B|-------------------------|------------------------|
G|-------------------------|------------------------|
D|-2-----4-----5-----7--2--|---2--4-----5-----7-----|
A|-0--0--0--0--0--0--0--0--|---0--0--0--0--0--0-----|
E|-------------------------|------------------------|
 
A5
I'm the voice inside your head
A5
You refuse to hear
A5
I'm the face that you have to face
A5
Mirrored in your stare
A5
I'm what's left, I'm what's right
A5
I'm the enemy
A5
I'm the hand that will take you down
A5
Bring you to your knees
A5
So who are you?
A5
Yeah, who are you?
A5
Yeah, who are you?
A5
Yeah, who are you?
 
 
[Interlude]
Am
Keep you in the dark
              F#m7-5  Fmaj7
You know they all pretend
 
 
[Chorus]
Am
What if I say I'm not like the others?
                                   D/F#
What if I say I'm not just another one of your plays?
 
You're the pretender
F
What if I say that I'll never surrender?
 
Am
What if I say I'm not like the others?
                                   D/F#
What if I say I'm not just another one of your plays?
 
You're the pretender
F
What if I say that I'll never surrender?
 
Am
What if I say I'm not like the others?
                                   D/F#
What if I say I'm not just another one of your plays?
 
You're the pretender
F
What if I say that I'll never surrender?
 
Am
What if I say I'm not like the others?
                                   D/F#
What if I say I'm not just another one of your plays?
 
You're the pretender
F                                        D
What if I say that I'll never surrender?
 
 
[Outro]
 
e|-------------------------|------------------------|
B|-------------------------|------------------------|
G|-------------------------|------------------------|
D|-2-----4-----5-----7--2--|---2--4-----5-----7-----|
A|-0--0--0--0--0--0--0--0--|---0--0--0--0--0--0-----|
E|-------------------------|------------------------|
 
A5
So who are you?
A5
Yeah, who are you?
A5
Yeah, who are you?
X",7 contributors total,"1,142,377 views, added to favorites 18,136 times",,,
https://tabs.ultimate-guitar.com/tab/jason-mraz/im-yours-chords-712142,beginner,E A D G B E,,4th fret,"['C', 'A7', 'Em', 'D', 'G']","[Intro Riff]
 
e|------------------------------------------------|
B|------------------------------------------------|
G|--7/9-7-----7/9-7-----7/9-----------------------|
D|--------------------------9----9--9/10---10\5---|  x2
A|------------------------------------------------|
E|------------------------------------------------|
 
[Intro]
G    D    Em    C    x2
 
[Verse]
      G
Well, you done done me and you bet I felt it
  D
I tried to be chill but you're so hot that I melted
  Em
I fell right through the cracks,
        C
Now I'm tryin' to get back
           G
Before the cool done run out I'll be givin' it my bestest
    D
And nothin's gonna stop me but divine intervention
  Em
I reckon it's again my turn
   C
To win some or learn some
 
[Chorus]
    G           D
But I won't hesitate
            Em
No more, no more
          C
It cannot wait, I'm yours
 
[Interlude]
G    D    Em    C
 
[Verse]
G                                     D
 Well, open up your mind and see like me
                                   Em
Open up your plans and damn you're free
 
Look into your heart and you'll find
C
Love love love love
G                                                 D
Listen to the music of the moment people dance and sing
                        Em
We're just one big family
                                     C                       A7
And it's our godforsaken right to be loved loved loved loved loved
 
[Chorus]
    G           D
So, I won't hesitate
            Em
No more, no more,
          C
It cannot wait I'm sure
           G             D                Em
There's no need to complicate our time is short
            C
This is our fate, I'm yours
 
[Bridge]
  G                     D
A-do you, do, do, do you,
                           Em
but do you, do you, do, do,
                           D
but do you want to come on?
               C
Scooch on over closer, dear
                        A7
And I will nibble your ear
                     G
A-soo da ba ba ba ba bum
     D                 Em
Whoa oh, oh oh oh oh oh
                  D                  C
Whoa oh oh oh oh, oh oh, oh oh oh oh oh
          A7
Uh-huh, mmhmmm
 
[Verse]
                   G
I've been spendin' way too long checkin' my tongue in the mirror
    D
and bendin' over backwards just to try to see it clearer
    Em
But my breath fogged up the glass
         C
And so I drew a new face and I laughed
  G
I guess what I'd be sayin' is there ain't no better reason
   D
To rid yourself of vanities and just go with the seasons
Em
It's what we aim to do
    C
Our name is our virtue
 
[Chorus]
    G           D
But I won't hesitate
            Em
No more, no more
          C
It cannot wait, I'm yours
 
[Verse]
G                                     D
 Well, open up your mind and see like me
                                   Em
Open up your plans and damn you're free
                                             C
I look into your heart and you will find that the sky is yours
   G
So please don't, please don't, please don't,
           D
There's no need to complicate,
           Em
Cause our time is short
                        C
This, this, this is our fate,
           A7
I'm yooooooours
 
[Outro]
                           G
Brr da ba mmm da ba bo mmm day
                                          D
Na ch doo, doo ch doo, doo ch doo doo mmm doo doo
                 Em            C                 G
mmm mmm mmm mmm (Hey, hey) Oh, I'm yours, oh-oh, I'm yours
                     D
Oh-oh-oh-oh, whoa-oh-oh-oh
                         Em
Baby, do you believe I'm yours?
                                       C
You best believe, you best believe I'm yours, hmm
X",7 contributors total,"1,142,859 views, added to favorites 47,968 times",,,
https://tabs.ultimate-guitar.com/tab/nirvana/smells-like-teen-spirit-bass-202718,,E A D G,,no capo,[],,3 contributors total,"1,141,152 views, added to favorites 17,010 times",,,
https://tabs.ultimate-guitar.com/tab/bon-jovi/thank-you-for-loving-me-chords-704926,intermediate,E A D G B E,,no capo,"['E', 'Em', 'Bm/A', 'C', 'A', 'Bm', 'D', 'G']","Bm/A   x04432
 
 
[Intro]
 
D    G    Bm    A    x2
 
 
[Verse 1]
 
       G
It's hard for me to say the things 
   D
I want to say sometimes 
            G
There's no one here but you and me 
              D
And that broken old street light 
A           Bm
Lock the doors 
        G                A
We'll leave the world outside 
 D               G
All I've got to give to you 
      A
Are these five words when I
 
 
[Chorus]
 
       D             G
Thank you for loving me 
             A
For being my eyes 
     D
When I couldn't see 
    A        Bm     Bm/A
For parting my lips 
                  E   A
When I couldn't breathe 
       D       G     A
Thank you for loving me 
       D       G      A
Thank you for loving me
 
 
[Verse 2]
 
   G
I never knew I had a dream 
    D
Until that dream was you 
 
 G
When I look into your eyes 
      D
The sky's a different blue 
  A       Bm
Cross my heart 
G             A
I wear no disguise 
D                      G
If I tried, you'd make believe
      A
That you believed my lies
 
 
[Chorus]
 
       D             G
Thank you for loving me 
             A
For being my eyes 
     D
When I couldn't see 
     A        Bm     Bm/A
For parting my lips 
                  E    A
When I couldn't breathe 
       D        G     A
Thank you for loving me 
 
 
[Bridge]
 
G
    You pick me up when I fall down 
A
    You ring the bell before they count me out 
Em                               D        G
    If I was drowning you would part the sea 
C                              D     Em    A
    And risk your own life to rescue me      yeah, yeah, yeah ...
 
 
[Solo]
 
D    G    A    D
 
 
[Verse 3]
 
          Bm
Lock the doors 
      G                  A
We'll leave the world outside 
D               G
All I've got to give to you 
N.C.      C    N.C.       A  N.C.
Are these five words when I
 
 
[Chorus]
 
       D             G
Thank you for loving me 
              A
For being my eyes 
     D
When I couldn't see 
      A        Bm     Bm/A
For parting my lips 
                  E    A
When I couldn't breathe 
       D             G
Thank you for loving me 
                  A
When I couldn't fly 
     D
Oh, you gave me wings 
     A       Bm    Bm/A
You parted my lips 
                   E  A
When I couldn't breathe 
       D       G      A
Thank you for loving me 
       D       G      A
Thank you for loving me
       D       G      A
Thank you for loving me
                D
Oh, for loving me
 
 
[Outro]
 
(D)   G    Bm    A
 D    G    Bm    A
 D
X",4 contributors total,"1,141,063 views, added to favorites 9,657 times",,,
https://tabs.ultimate-guitar.com/tab/eagles/desperado-chords-1044392,advanced,E A D G B E,G,no capo,"['Bbm', 'B7', 'F7', 'D7', 'Em', 'Bm', 'F', 'Cm', 'G7', 'A7', 'Am', 'C', 'D', 'Bb', 'Dm', 'Gm', 'C7', 'G']","Desperado chords *
The Eagles  1973 ""Desperado"" (Glenn Frey and Don Henley)
 
https://en.wikipedia.org/wiki/Desperado_(Eagles_song)
 
G G7  C Cm  G Em  A7 D7
 
     G    G7              C            Cm
Desperado,  why don't you come to your senses
            G          Em
You've been out ridin' fences,
    A7        D7
for so long - now.
            G        G7
Oh you're a hard one.
            C               Cm
I know that you've got your reasons.
      G               Em
These things that are pleasin' you
    A7       D7  G   D
Can hurt you somehow.
 
          Em                Bm
Don't you draw the queen of diamonds boy
       C                 G
She'll beat you if she's able.
             Em                 C                G   D
You know the queen of hearts is always your best bet.
       Em                Bm
Now it seems to me, some fine things
          C              G
Have been laid upon your table.
        Em            A7
But you only want the ones
               Am  D
That you can't get.
 
     G
Desperado,
G7               C          Cm
 Ohhhh you ain't getting no younger.
     G             Em
Your pain and your hunger,
        A7          D7
They're driving you home.
    G           G7
And freedom, oh freedom.
                 C           Cm
Well that's just some people talking.
     G         Em                   A7    D7   G    D
Your prison is walking through this world all alone.
 
           Em                   Bm
Don't your feet get cold in the winter time?
    C                      G
The sky won't snow and the sun won't shine.
     Em               C                   G   D
It's hard to tell the night time from the day.
           Em              Bm
And you're losing all your highs and lows
         C             G
ain't it funny how the feeling goes
 Am  D   D7
away...
 
     G
Desperado,
G7             C            Cm
 Why don't you come to your senses?
     G              Em      A7       D7
come down from your fences, open the gate.
          G      G7              C        Cm
It may be rainin', but there's a rainbow above you.
           G            Em
You better let somebody love you.
 C            Am
(let somebody love you)
           G       B7   Em
You better let somebody love you...ohhh..hooo
  Am        D7          G
before it's too..oooo.. late.
 
G7  C Cm  G
 
* Alternates:
 
Capo II
 
G  = F
G7 = F7
C  = Bb
Cm = Bbm
Em = Dm
A7 = G7
D7 = C7
D  = C
Bm = Am
Am = Gm
B7 = A7
 
Capo V
 
G  = D
G7 = D7
C  = G
Cm = Gm
Em = Bm
A7 = E7
D7 = A7
D  = A
Bm = F#m
Am = Em
B7 = F#7
 
Set8
X",2 contributors total,"1,140,900 views, added to favorites 38,140 times",,,
https://tabs.ultimate-guitar.com/tab/guns-n-roses/knockin-on-heavens-door-chords-1097849,beginner,Eb Ab Db Gb Bb Eb,G,no capo,"['C', 'D', 'G']","Knockin' on Heaven's Door - Guns N' Roses
Tabbed by: toysintheattic1
Email: mrbrownstone335@yahoo.com
 
Tune 1/2 step down for the recorded version but standard works too if you are playing it alone.
Original Performer and Writer: Bob Dylan
 
 
[Intro]
| G   D   | C       | x4
 
 
[Verse 1]
G       D                   Am7
  Mama take this badge from me
G          D         C
  I can't use it anymore
G                D                Am7
  It's getting dark, too dark to see
G                D                    C
  Feels like I'm knockin' on heaven's door
 
 
[Chorus]
G             D                    C
  Knock-knock-knockin' on heaven's door, hey, hey, hey-hey-
G                 D                    C
yeah  Knock-knock-knockin' on heaven's door
G             D                    C
  Knock-knock-knockin' on heaven's door, oooh-oh-
G                 D                    C
yeah  Knock-knock-knockin' on heaven's door-oh-whoa, yeah-yeah-yeah
 
 
[Solo 1]
| G   D   | C       | x4
 
 
[Verse 2]
G      D                  Am7
  Mama put my guns in the ground
G         D             C
  I can't shoot them anymore
G                 D               Am7
  That cold black cloud is comin' down
G                D                    C
  Feels like I'm knockin' on heaven's door
 
 
[Chorus]
G             D                    C
  Knock-knock-knockin' on heaven's door, hey, hey, hey-hey-
G                 D                    C
yeah  Knock-knock-knockin' on heaven's door
G             D                    C
  Knock-knock-knockin' on heaven's door, ohh-
 G                D                    C
yeah  Knock-knock-knockin' on heaven's door-oh-whoa, yeah-yeah-yeah
 
 
[Solo 2]
| G   D   | C       | x6
 
[Interlude]
| G   D   | C       | x2
 
 
Repeat chorus, w/ adlib, x3 (12 lines in total)
Last time extend C 1 bar, end on G
X",6 contributors total,"1,139,993 views, added to favorites 62,259 times",,,
https://tabs.ultimate-guitar.com/tab/casting-crowns/who-am-i-chords-192265,intermediate,E A D G B E,B,4th fret,[],"[Intro]
 
G  C  Em  D  x2
 
 
[Verse 1]
 
       G           D/F#             Em
Who am I? That the Lord of all the earth,
       D               C          D/C              C
Would care to know my name, would care to feel my hurt,
       G           D/F#                Em
Who am I? That the bright and morning star,
       D                  C          D/C             C
Would choose to light the way, of my ever wondering heart,
G/B       C              D         C/E                    D/F#
    Not because of who I am, but because of what You've done,
      Em                  D/F#       C                 D
Not because of what I've done, but because of who You are
 
 
[Chorus]
 
G       D              Em            D               C
I am a flower quickly fading, here today and gone tomorrow
D                      C                    G
A wave tossed in the ocean, a vapor in the wind
          D                  Em                 D                   C
Still You hear me when I'm calling, Lord, You catch me when I'm falling,
          D             C
And you've told me who I am, I am Yours.
 
 
[Instrumental]
 
G  C  Em  D  x2
 
 
[Verse 2]
       G           D/F#              Em
Who am I? That the eyes that see my sin,
       D                C        D/C            C
Would look on me with love, and watch me rise again
       G           D/F#                   Em
Who am I? That the voice that calmed the sea,
       D                    C        D/C                C
Would call out through the rain, and calm the storm in me
G/B       C              D         C/E                    D/F#
    Not because of who I am, but because of what You've done
      Em                   D/F#      C                 D
Not because of what I've done, but because of who You are
 
 
[Chorus]
 
G       D              Em            D               C
I am a flower quickly fading, here today and gone tomorrow
D                      C                    G
A wave tossed in the ocean, a vapor in the wind
          D                  Em                 D                   C
Still You hear me when I'm calling, Lord, You catch me when I'm falling,
          D             C
And you've told me who I am, I am Yours.
X",6 contributors total,"1,139,602 views, added to favorites 22,563 times",,,
https://tabs.ultimate-guitar.com/tab/whitesnake/here-i-go-again-chords-352355,intermediate,E A D G B E,G,no capo,"['C/G', 'G/B', 'D/F#', 'C/E', 'Em', 'D/G', 'Am7', 'Am', 'C', 'D', 'G']","[Intro]
| G  D    | C       | G  D    | C       |
 
[Verse 1]
G         D              C     D
  I don't know where I'm going,
G       D                    C    D
  but I sure know where I've been.
G                D           C                   G/B
  Hanging on the promises in songs of yesterday.
Am                        D
   And I've made up my mind,
Am                         D
   I ain't wasting no more time,
           Em
here I go again.
Am            G    Em    Am   C  D
   Here I go again.
 
[Verse 2]
G               D                C       D
  Though I keep searching for an answer,
G                  D                     C   D
  I never seem to find what I'm looking for.
G            D                 C                    G/B
  Oh Lord, I pray you give me strength to carry on,
Am                          D
  'cause I know what it means,
   Am                               D       C  D
to walk along, the lonely street of dreams.
 
[Chorus]
    G          C           D   C   D
And here I go again on my own,
      G              C               D   C   D
going down the only road I've ever known.
        G             C            D    C G/B
Like a drifter I was born to walk alone.
Am7                     D
  And I've made up my mind,
Am7                        D    C  D
  I ain't wasting no more time.
 
[Verse 3]
G                  D                C        D
  I'm just another heart in need of rescue,
G            D                 C      D
  waiting on love's sweet charity.
G               D               C                G/B
  And I'm gonna hold on for the rest of my days,
Am7                        D
  'cause I know what it means,
   Am7                              D       C  D
to walk along, the lonely street of dreams.
 
[Chorus]
    G          C           D   C   D
And here I go again on my own,
      G              C               D   C   D
going down the only road I've ever known.
        G             C            D    C G/B
Like a drifter I was born to walk alone.
Am7                     D
  And I've made up my mind,
Am7                        D
  I ain't wasting no more time.
    C      D   Em   Am             Em
But here I go again,   here I go again.
Am             Em   Am         Em    Am   C  D
   Here I go again,    here I go.
 
[Solo]
| G   D/G   | C/G       | G   D/G   | C/G       |
| G    D/F# | C/E  C G/B|
 
[Pre-chorus]
Am7                        D
  'cause I know what it means,
   Am7                              D       C  D
to walk along, the lonely street of dreams.
 
[Chorus]
    G          C           D   C   D
And here I go again on my own,
      G              C               D   C   D
going down the only road I've ever known.
        G             C            D    C G/B
Like a drifter I was born to walk alone.
Am7                     D
  And I've made up my mind,
Am7                        D    C  D
  I ain't wasting no more time.
 
    G          C           D   C   D
And here I go again on my own,
      G              C               D   C   D
going down the only road I've ever known.
        G             C            D    C G/B
Like a drifter I was born to walk alone.
Am7                        D
  'cause I know what it means,
   Am7                              D       C  D
to walk along, the lonely street of dreams.
 
    G          C           D   C   D
And here I go again on my own,
      G              C               D   C   D
going down the only road I've ever known.
        G             C            D    C G/B
Like a drifter I was born to walk alone.
 
(fade out)
X",5 contributors total,"1,138,333 views, added to favorites 41,384 times",,,
https://tabs.ultimate-guitar.com/tab/hillsong-worship/who-you-say-i-am-chords-2240451,intermediate,E A D G B E,G,no capo,"['D/F#', 'C', 'Em', 'D', 'G']","Please note this was written before the official audio was out. If you want to play with the cd recording you
need to transpose -1. The easiest way to play with the official audio is to transpose -5 and Capo 4.
 
[Intro]
| G / / | / / / | G / / | C / / |
 
[Verse 1]
G                                         Em    D    G
   Who am I that the highest King / Would wel - come me
G                                           Em   D   C
   I was lost but He brought me in / Oh His love for me
       Em   D   C
Oh His love for me
 
[Chorus 1]
        G                     D
Who the Son sets free / Oh is free indeed
      Em    D  C           G
I'm a child of God / Yes I am
 
[Verse 2]
G                                        Em    D    G
   Free at last He has ransomed me / His grace runs deep
G                                     Em   D   C
   While I was a slave to sin / Jesus died for me
       Em   D   C
Yes He died for me
 
[Chorus 2]
        G                     D
Who the Son sets free / Oh is free indeed
      Em    D  C           G
I'm a child of God / Yes I am
      G                          D
In my Father's house / There's a place for me
      Em    D  C           G
I'm a child of God / Yes I am
 
[Bridge] (x2)
     Em                 D/F#
I am chosen / Not for - saken
  G                C
I am who You say I am
        Em               D/F#
You are for me / Not a - gainst me
  G                C
I am who You say I am
 
[Tag]
  Em         D/F#  C
I am who You say I am
 
[Chorus 2]
        G                     D
Who the Son sets free / Oh is free indeed
      Em    D  C           G
I'm a child of God / Yes I am
      G                          D
In my Father's house / There's a place for me
      Em    D  C           G
I'm a child of God / Yes I am
 
[Outro]
      G                          D
In my Father's house / There's a place for me
      Em    D  C           G
I'm a child of God / Yes I am
 
[Instrumental]
Em D/F# G C
X",4 contributors total,"1,137,481 views, added to favorites 72,682 times",,,
https://tabs.ultimate-guitar.com/tab/third-eye-blind/jumper-chords-159256,absolute beginner,E A D G B E,,no capo,"['Am', 'C', 'G']","[Hook]
Am               C                   G
I wish you would step back from that ledge my friend
Am                      C                    G
You could cut ties with all the lies that you've been livin in, A-and
Am                 C          G
if you do not want to see me again
G            Am      C      G
I will Under-sta---i-a---i-and
G            Am      C      G
I will under-sta---i-a---i-and
 
[Verse]
Am ( hold )
The angry boy, a bit too insane,
C ( hold )
icing over a secret pain,
G
You know you don't belong,
Am
You're the first to fight, you're way to loud,
C
You're the flash of light, on a burial shroud
G
I know something's wrong
Am                       C             G
Well everyone I know has got a reason, to say, put the past away
 
[Hook]
Am               C                   G
I wish you would step back from that ledge my friend
Am                      C             G
You could cut ties with all the lies, that you've been livin in, a-and
Am                    C       G
if you do not want to see me again,
G             Am      C      G
I would under-sta---i-a---i-and
G             Am          C      G
I would Under-sta-a-a---i-a---i-and
 
[Verse]
Am (HOLD)
Well he's on the table and he's gone ta code,
C (HOLD)
And I do not think an one know what they are,
G (HOLD)
doing here-er
Am (HOLD)
And your friends have left, you've been dismissed,
C (HOLD)
I never thougt it would come to this, and
G
I, I want you to know-o
Am                C             G
Everyone's got to face down the demons, maybe today,we can put the past away
 
[Hook]
Am               C                   G
I wish you would step back from that ledge my friend
Am                      C                     G
you could cut ties with all the lies that you've been livin, A-and
Am                 C          G
if you do not want to see me again,
G             Am       C      G
I would under-sta---i-a---i-and
G             Am      C      G
I would under-sta---i-a---i-and
G             Am      C      G
I would under-sta---i-a---i-a-and
 
[Solo]
e|--------------------------------------------------------------------------|
B|12h13p12h13-12h13p12h13-15--------18p17h18-17-18-17-12-15-13--------------|
G|---------------------------12---------------------------------------------|
D|--------------------------------------------------------------------------|
A|--------------------------------------------------------------------------|
E|--------------------------------------------------------------------------|
 
e|--------------------------------------------------------------------------|
B|13p12h13-12h13p12h13-15------18p17h18-17-18-17-12-15-13-------------------|
G|------------------------12------------------------------------------------|
D|--------------------------------------------------------------------------|
A|--------------------------------------------------------------------------|
E|--------------------------------------------------------------------------|
 
 
************************************
| h   Hammer-on
| p   Pull-off
************************************
 
Its an easy song to play, and an easy solo to memorize.
Questions or comments email me at|  antimichiganmick@sbcglobal.net
X",3 contributors total,"1,136,128 views, added to favorites 10,197 times",,,
https://tabs.ultimate-guitar.com/tab/misc-praise-songs/as-the-deer-chords-196708,advanced,E A D G B E,C,no capo,"['C/G', 'G/B', 'E', 'Dm7', 'F', 'Am/G', 'Dm/C', 'Dm/B', 'G7', 'Am', 'C', 'G/F', 'Dm', 'C/E']","[Verse 1]
 
C      G/B          Am       C/G
As the deer panteth for the water
       F            G     C   G/C   F/C
So my soul longeth after Thee
C    G/B           Am     C/G
You alone are my heart's desire
       F  Dm7  G7      C    G/B
And I long to worship Thee.
 
 
[Chorus]
 
Am  Am/G           F     G/F  C/E
You alone are my strength my shield
   Dm   Dm/C         Dm/B   E
To You alone may my spirit yield
C    G/B           Am     C/G
You alone are my heart's desire
       F  Dm7  G7      C    G/B
And I long to worship Thee
 
 
[Verse 2]
 
C      G/B           Am      C/G
I love you more than gold or silver
     F       G     C   G/C   F/C
Only You can satisfy
C    G/B          Am       C/G
You alone are the real joy giver
        F  Dm7 G7   C    G/B
And the apple of my eye
 
 
[Chorus]
 
Am  Am/G           F     G/F  C/E
You alone are my strength my shield
   Dm   Dm/C         Dm/B   E
To You alone may my spirit yield
C    G/B           Am     C/G
You alone are my heart's desire
       F  Dm7  G7      C    G/B
And I long to worship Thee
 
 
[Verse 3]
 
C         G/B            Am     C/G
You're my friend and you are my brother
     F          G     C   G/C   F/C
Even though you are a king
C      G/B           Am       C/G
I love you more than any other
        F    Dm7  G7 C    G/B
So much more than anything
 
 
[Chorus]
 
Am  Am/G           F     G/F  C/E
You alone are my strength my shield
   Dm   Dm/C         Dm/B   E
To You alone may my spirit yield
C    G/B           Am     C/G
You alone are my heart's desire
       F  Dm7  G7      C    G/B
And I long to worship Thee
X",4 contributors total,"1,137,284 views, added to favorites 19,308 times",,,
