link,difficulty: ,tuning: ,key: ,capo: ,chord_list,full_text,contributors,popularity,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/46278,,E A D G B E,Am,no capo,[],,6 contributors total,"2,120,115 views, added to favorites 46,458 times",,,
https://tabs.ultimate-guitar.com/tab/green-day/basket-case-chords-955966,beginner,E A D G B E,Eb,1st fret,"['C', 'F#m', 'A', 'Bm', 'D', 'G']","If you just want to play this on an acoustic with open chords, here they are.
 
Capo 1st fret, standard tuning
 
D*    10 12 12 11 10 10
A*    5  7  7  6  5  5
Bm*   7  9  9  7  7  7
 
Chords relative to capo
 
 
[Verse 1]
 
D               A
Do you have the time
   Bm           F#m
To listen to me whine
 G                D
About nothing and everything
    A
All at once
 
D           A
I am one of those
  Bm         F#m
Melodramatic fools
   G            D
Neurotic to the bone
               A
No doubt about it
 
 
[Chorus]
 
G             A             D
  Sometimes I give myself the creeps
G              A                  D
  Sometimes my mind plays tricks on me
   G                A
It all keeps adding up
  D         C        Bm
I think I'm cracking up
   G          A
Am I just paranoid?
          (D*)
Am I just stoned?
 
 
[Riff]
 
D*  A*  Bm* A*
D*  A*  Bm* A*
 
 
[Verse 2]
 
  D         A
I went to a shrink
   Bm         F#m
To analyze my dreams
    G                 D
She says it's lack of sex
                A
That's bringing me down
  D         A
I went to a whore
   Bm               F#m
He said my life's a bore
   G               D
So quit my whining cause
              A
It's bringing her down
 
 
[Chorus]
 
G             A            D
  Sometimes I give myself the creeps
G              A                  D
  Sometimes my mind plays tricks on me
   G                A
It all keeps adding up
  D         C        Bm
I think I'm cracking up
   G          A
Am I just paranoid?
              (D*)
Uh, yuh, yuh, ya
 
 
[Riff]
 
D*  A*  Bm* A*
D*  A*  Bm* A*
D*  A*  Bm* A*
D*  A*  Bm* A*
 
 
[Bridge]
 
G              A
Grasping to control
N.C.         D
So I better hold on
 
 
[Instrumental]
 
D  A  Bm  F#m  G  D  A
D  A  Bm  F#m  G  D  A
 
 
[Chorus]
 
G             A            D
  Sometimes I give myself the creeps
G              A                  D
  Sometimes my mind plays tricks on me
   G                A
It all keeps adding up
  D         C        Bm
I think I'm cracking up
   G          A
Am I just paranoid?
          (D)
Am I just stoned?
 
 
[Outro]
 
D   Bm   G D A
D   Bm   G D A
D   Bm   G D A
D   Bm   G D A
G D A
X",6 contributors total,"2,123,040 views, added to favorites 75,795 times",,,
https://tabs.ultimate-guitar.com/tab/elvis-presley/love-me-tender-chords-91422,intermediate,E A D G B E,,no capo,[],"Elvis Presley - Love Me Tender
(Presley/Matson)
4/4 - 72 bpm
 
/      : Break(s)
 
 
[Intro]
D
 
[Verse 1]
D               E7             A7           D
Love me tender, love me sweet, never let me go.
D                E7             A7             D
You have made my life complete, and I love you so.
 
[Chorus]
D       F#7     Bm      D7    G      Gm        D
Love me tender, love me true, all my dreams fulfill.
D      B7      E7          A7           D
For my darlin' I love you, and I always will.
 
[Verse 2]
D               E7            A7              D
Love me tender, love me long, take me to your heart.
D                   E7        A7              D
For it's there that I belong, and we'll never part.
 
[Chorus]
D       F#7     Bm      D7    G      Gm        D
Love me tender, love me true, all my dreams fulfill.
D      B7      E7          A7           D
For my darlin' I love you, and I always will.
 
[Verse 3]
D               E7            A7              D
Love me tender, love me dear, tell me you are mine.
D                     E7             A7              D
I'll be yours through all the years, till the end of time.
 
[Chorus/Outro]
D       F#7     Bm      D7    G      Gm        D
Love me tender, love me true, all my dreams fulfill.
 
                                 /      /
D      B7      E7          A7           D
For my darlin' I love you, and I always will.
 
                                      e|------5-5|2--------|
                                      B|---------|---------|
                                      G|----2----|---------|
                                      D|---------|---------|
                                      A|---------|---------|
                                      E|---------|---------|
X",3 contributors total,"2,118,649 views, added to favorites 16,999 times",,,
https://tabs.ultimate-guitar.com/tab/radiohead/fake-plastic-trees-chords-140939,intermediate,E A D G B E,A,no capo,"['E6', 'Amaj7', 'Dsus2', 'Dmaj9/F#', 'A', 'Bm7add11', 'Asus4']","FAKE PLASTIC TREES
Original tab by creep09@gmx.de
 
A        x02220
Asus4    x02230
Dmaj9/F# 2x0220
E6       022120
Dsus2    xx0230
Bm7add11 x20230
Amaj7    x02120
 
 
[Verse 1]
A                    Asus4  Dmaj9/F#
Her green plastic watering can
Dmaj9/F#                 E6    Dsus2
For her fake chinese rubber plant
              A    Dsus2
In the fake plastic earth
A                      Asus4  Dmaj9/F#
That she bought from a rubber man
Dmaj9/F#              E6     Dsus2
 In a town full of rubber plans
        A       Dsus2
To get rid of itself
 
 
[Chorus 1]
             Bm7add11           A
It wears her out   It wears her out
             Bm7add11           A      Asus4
It wears her out   It wears her out
 
 
[Verse 2]
A                 Asus4    Dmaj9/F#
She lives with a broken man
Dmaj9/F#       E6        Dsus2
A cracked polystyrene  man
           A         Dsus2
Who just crumbles and burns
A               Asus4  Dmaj9/F#
He used to do sur  -  gery
Dmaj9/F#           E6       Dsus2
For girls in the eight  -  ies
            A    Dsus2
But gravity always wins
 
 
[Chorus 2]
                 Bm7add11          A
And it wears him out  It wears him out
                 Bm7add11   Asus4   A
And it wears him out  It we-ear  -  err  -  ers
 
 
[Verse 3]
    A              Asus4  Dmaj9/F#
She looks like the real thing
Dmaj9/F#               E6    Dsus2
She tastes like the real thing
          A    Dsus2
My fake plastic love
A                  Asus4  Dmaj9/F#
But I can't help the feeling
Dmaj9/F#                    E6     Dsus2
I could blow through the ceil  -  ing
          A      Dsus2
If I just turn and run
 
 
[Chorus 3]
                Bm7add11          A
And it wears me out   It wears me out
             Bm7add11             A Amaj7
It wears me out   It wear - err - ers me out
 
 
[Outro]
              Bm7add11
And if I could be who you wanted
           A
If I could be who you wanted
E6      Bm7add11          A    E6
All the time      All the time
Bm7add11  A    E6  Bm7add11    A
mmmm mmmm  mmmm
X",11 contributors total,"2,117,396 views, added to favorites 50,734 times",,,
https://tabs.ultimate-guitar.com/tab/green-day/basket-case-tabs-12850,,Eb Ab Db Gb Bb Eb,,no capo,[],,1 contributor total,"2,116,247 views, added to favorites 11,369 times",,,
https://tabs.ultimate-guitar.com/tab/the-weeknd/blinding-lights-chords-2908700,intermediate,E A D G B E,Eb,3rd fret,"['Am', 'C', 'G/F', 'Dm', 'G/E', 'G']","Chords
----------
Dm  xx0231
Am  x02210
C   x32010
G   32003x
 
Capo 3rd fret (for piano chords or no capo version, transpose +3 using function below)
 
 
[Intro]
Dm    Am    C    G
 
[Riff]
 
e|-----------------------------------------------|
B|-----------------------------------------------|
G|-----------------------------0-------0---------|
D|-0-0---0-2-----0-0---0-2-------2-0-----2-0---0-|
A|-----3-----0-3-----3-----0-3-------3-------3---|
E|-----------------------------------------------|
 
 
[Verse 1]
G  G/F         G/E   Dm
     I've been tryna call
                Am
I've been on my own for long enough
              C                       G
Maybe you can show me how to love, maybe
                      Dm
I'm going through withdrawals
               Am
You don't even have to do too much
                C                       G
You can turn me on with just a touch, baby
 
 
[Pre-Chorus 1]
                  Dm                            Am
I look around and,   Sin City's cold and empty (oh)
                             C
No one's around to judge me (oh)
                                N.C.
I can't see clearly when you're gone
 
 
[Chorus 1]
        Dm       Am
I said, ooh, I'm blinded by the lights
    C                              G       G
No, I can't sleep until I feel your touch
G/F G/E  Dm       Am
I  said, ooh, I'm drowning in the night
    C                                   G           G  G/F G/E
Oh, when I'm like this, you're the one I trust (hey, hey,  hey)
 
 
[Interlude]
Dm    Am    C    G
 
 
[Verse 2]
G  G/F         G/E    Dm
   I'm running out of time
                     Am
'Cause I can see the sun light up the sky
             C                    G
So I hit the road in overdrive, baby, oh-oh oh-oh oh
 
 
[Pre-Chorus 2]
Dm                            Am
   The city's cold and empty (oh)
                             C
No one's around to judge me (oh)
                                N.C.
I can't see clearly when you're gone
 
 
[Chorus 2]
        Dm       Am
I said, ooh, I'm blinded by the lights
    C                              G       G
No, I can't sleep until I feel your touch
G/F G/E  Dm       Am
I  said, ooh, I'm drowning in the night
    C                                   G       G  G/F
Oh, when I'm like this, you're the one I trust
 
 
[Bridge]
         G/E     Dm
I'm just walking by to let you know (by to let you know)
            Am
I can never say it on the phone (say it on the phone)
     C                      G    G
Will never let you go this time (ooh)
 
 
[Chorus 3]
G/F G/E  Dm       Am
I  said, ooh, I'm blinded by the lights
    C                              G
No, I can't sleep until I feel your touch, hey, hey, hey
 
 
[Interlude]
Dm    Am    C    G      G  G/F G/E
                    Hey, hey,  hey
Dm    Am    C    G  G
 
 
[Outro]
G/F G/E  Dm       Am
I  said, ooh, I'm blinded by the lights
    C                              G
No, I can't sleep until I feel your touch
X",5 contributors total,"2,114,209 views, added to favorites 91,958 times",,,
https://tabs.ultimate-guitar.com/tab/the-beatles/youve-got-to-hide-your-love-away-chords-17403,intermediate,E A D G B E,G,no capo,"['G/D', 'C/E', 'Dsus2', 'Dsus4', 'Fadd9', 'D/B', 'C', 'D', 'D/A', 'D/C', 'G']","The Beatles
You've Got to Hide Your Love Away
(Lennon/McCartney)
 
From: ""Help!"" (1965)
 
----------------------------------------------------------------------------------
 
CHORDS
        E-A-D-G-B-e
Dsus4   x-x-0-2-3-3
Fadd9   x-x-3-2-1-3
C/E     x-x-2-0-1-3
C       x-3-2-0-1-3
D/C     x-3-x-2-3-2
D/B     x-2-x-2-3-2
D/A     x-0(0)2-3-2
G/D     x-x-0-0-3-3
 
----------------------------------------------------------------------------------
 
 
[Intro]
 
| G |
 
 
[Verse 1]
 
G      Dsus4      Fadd9 C/E G
Here I stand with head  in  hand
C                   Fadd9   C
Turn my face to the wall
G        Dsus4  Fadd9 C/E G
If she's gone I can't go  on
C                Fadd9 C   D
Feeling two foot sma - a - all
 
 
[Verse 2]
 
G    Dsus4 Fadd9 C/E G
Everywhere peo - ple stare
C              Fadd9  C
Each and every day
G     Dsus4    Fadd9 C/E G
I can see them laugh at  me
C               Fadd9 C    D D/C D/B D/A
And I hear them say - ay - ay
 
 
[Chorus]
 
G                  C              Dsus4   D Dsus2  D
Hey, you've got to hide your love away
G                  C              Dsus4   D Dsus2  D
Hey, you've got to hide your love away
 
 
[Verse 3]
 
G       Dsus4 Fadd9 C/E G
How can I     e   - ven try
C           Fadd9  C
I can never win
G       Dsus4 Fadd9 C/E G
Hearing them, see - ing them
C                Fadd9 C  D
In the state I'm i  -  i  in
 
 
[Verse 4]
 
G    Dsus4 Fadd9 C/E G
How could she say to me
 C                Fadd9  C
""Love will find a way""
G    Dsus4 Fadd9 C/E G
Gather 'round, all you clowns
C               Fadd9 C    D D/C D/B D/A
Let me hear you say - ay - ay
 
 
[Chorus]
 
G                  C              Dsus4   D Dsus2  D
Hey, you've got to hide your love away
G                  C              Dsus4   D Dsus2  D
Hey, you've got to hide your love away
 
 
[Outro]
 
| G Dsus4 | Fadd9 C/E G   | C | Fadd9 C |
| G Dsus4 | Fadd9 C/E G   | C | Fadd9 C | G/D
X",6 contributors total,"2,112,864 views, added to favorites 37,264 times",,,
https://tabs.ultimate-guitar.com/tab/creed/one-last-breath-tabs-20446,,E A D G B E,,no capo,[],,3 contributors total,"2,107,259 views, added to favorites 14,702 times",,,
https://tabs.ultimate-guitar.com/tab/james-arthur/say-you-wont-let-go-chords-1874664,beginner,E A D G B E,G,3rd fret,"['Em', 'C', 'Dsus4', 'G']","[Intro]
G  Dsus4  Em  C
 
   G                    Dsus4
  I met you in the dark You lit me up 
   Em                         C
   You made me feel as though I was enough
   G                       Dsus4
  We danced the night away We drank too much 
Em                               C
  I held your hair back when You were throwing up
 
G                                   Dsus4
 Then you smiled over your shoulder For a minute, I was stone cold sober
Em                              C
   I pulled you closer to my chest 
G                               Dsus4
  And you asked me to stay over I said, I already told ya
Em                                 C
  I think that you should get some rest
 
G                        Dsus4
 I knew I loved you then But you'd never know
Em                                  C
  Cause I played it cool when I was scared of letting go
G                     Dsus4
  I know I needed you But I never showed
Em                              C
   But I wanna stay with you Until we're grey and old
     G                 Dsus4       Em                 C
Just say you won't let go Just say you won't let go
 
G                         Dsus4
  I wake you up with some breakfast in bed
Em                            C
   I'll bring you coffee with A kiss on your head
G                                 Dsus4
 And I'll take the kids to school Wave them goodbye
Em                                  C
  And I'll thank my lucky stars for that night
 
G                                   Dsus4
 When you looked over your shoulder For a minute, I forget that I'm older
Em                              C
   I wanna dance with you right now, oh
     G                            Dsus4
And you look as beautiful as ever And I swear that everyday you'll get better
Em                              C
  You make me feel this way somehow
 
G                        Dsus4
 I'm so in love with you And I hope you know
Em                               C
  Darling your love is more than worth its weight in gold
G                           Dsus4
  We've come so far my dear Look how we've grown
Em                             C
  And I wanna stay with you Until we're grey and old
     G                 Dsus4       Em                 C
Just say you won't let go Just say you won't let go
 
G                       Dsus4
  I wanna live with you Even when we're ghosts
Em                                        C
  Cause you were always there for me when I needed you most
 
G                         Dsus4
  I'm gonna love you till My lungs give out
Em                             C
  I promise till death we part Like in our vows
G                              Dsus4
  So I wrote this song for you Now everybody knows
Em                             C
  That it's just you and me Until we're grey and old
     G                  Dsus4      Em                 C
Just say you won't let go Just say you won't let go
 
     G                    Dsus4            Em                C
Just say you won't let go Oh, just say you won't let go
X",9 contributors total,"2,104,733 views, added to favorites 24,640 times",,,
https://tabs.ultimate-guitar.com/tab/bruno-mars/locked-out-of-heaven-chords-1188101,intermediate,E A D G B E,Dm,no capo,"['F', 'A', 'C', 'Bb', 'Dm', 'Gm']","[Intro]
 
C Dm C Bb F Gm
 
Oh yeah yeah
Oh yeah yeah yeah yeah, uh!
Oh yeah yeah
Oh yeah yeah yeah yeah, uh!
 
[Verse]
 
C Dm C Bb F Gm
     Never had much faith in love or miracles
C Dm C Bb F Gm
     Never would have put my heart on the line
C Dm C Bb F Gm
     But swimming in your world is something spiritual 
C Dm C Bb F Gm
     I'm born again every time you spend the night
 
[Pre-Chorus]
 
C Dm C Bb F Gm
Cause your sex takes me to paradise
F Gm
Yeah, your sex takes me to paradise
        F         A
And it shows, yeah, yeah, yeah
 
 
[Chorus]
 
                  Bb
Cause you make me feel like
                        Gm
I’ve been locked out of heaven
        F
For too long
        C
For too long
 
                       Bb
Yeah, you make me feel like
                        Gm
I’ve been locked out of heaven
        F
For too long 
        C
For too long, oh oh oh oh,
 
 
[Interlude]
 
C Dm C Bb F Gm
          Oh yeah yeah yeah yeah ooh  
C Dm C Bb F Gm
          Oh yeah yeah
          Oh yeah yeah yeah yeah ooh!
 
 
[Verse]
 
C Dm C Bb F Gm
     You bring me to my knees You make me testify
C Dm C Bb F Gm
     You could make a sinner change his ways
C Dm C Bb F Gm
Open up your gates Cause I can’t wait to see the light
C Dm C Bb F Gm
     And right there is where I want to stay, stay
 
 
[Pre-Chorus]
 
C Dm C Bb
Cause your sex takes me to paradise 
F Gm
Yea your sex takes me to paradise
        F        A
And it shows, yeah, yeah, yeah
 
 
[Chorus]
 
                  Bb
Cause you make me feel like
                        Gm
I’ve been locked out of heaven
        F
For too long
        C
For too long
 
                  Bb
Yeah you make me feel like
                        Gm
I’ve been locked out of heaven
        F
For too long
        C
For too long
 
 
[Bridge]
 
   Bb        Gm
Oh woah woah woah, yeah, yeah, yeah
               F
Can't I just stay here
                     C
Spend the rest of my days here
 
   Bb        Gm
Oh, woah, woah, woah, yeah, yeah, yeah
               F
Can't I just stay here
                     C
Spend the rest of my days here
 
 
[Chorus]
 
                  Bb
Cause you make me feel like
                        Gm
I’ve been locked out of heaven
        F
For too long
        C
For too long
 
                  Bb
Cause you make me feel like
                        Gm
I’ve been locked out of heaven
        F
For too long
        C
For too long oh oh oh oh
 
 
[Outro]
 
C Dm C Bb F Gm
         Oh, yeah, yeah, yeah, yeah, Ooh!
C Dm C Bb F Gm
          Oh, yeah, yeah,
Oh, yeah, yeah, yeah, yeah,
C Dm
X",2 contributors total,"2,106,805 views, added to favorites 38,649 times",,,
https://tabs.ultimate-guitar.com/tab/taylor-swift/enchanted-chords-999172,intermediate,E A D G B E,Ab,1st fret,"['Em', 'C', 'Bm', 'D', 'G']","Dadd4/F#   xx403x
 
 
[Intro]
G   Bm   C   G
 
[Verse 1]
G
There I was again tonight
Bm
Forcing laughter, faking smiles
C                         G
Same old tired, lonely place
G
Walls of insincerity
Bm
Shifting eyes and vacancy
C                          G
Vanished when I saw your face
 
                     C                   Em   D
All I can say is, it was enchanting to meet you
 
 
[Verse 2]
G
Your eyes whispered 'have we met?'
Bm
Crossed the room, your silhouette
C                          G
Starts to make its way to me
    G
The playful conversation starts
Bm
Counter all your quick remarks
    C                       G
Like passing notes in secrecy
 
       C                   Em   D
And it was enchanting to meet you
                    C                  Em   D
All I can say is, I was enchanted to meet you
 
 
[Chorus]
C               G
  This night is sparkling
D                C
Don't you let it go
            G
I'm wonderstruck
         D             C
Blushing all the way home
              G    D                C
I'll spend forever wondering if you knew
                     Em     D  G
I was enchanted to meet you-ou-ou
 
 
[Verse 3]
    G
The lingering question kept me up
Bm
2 AM, who do you love?
 C                       G
I wonder till I'm wide awake
    G
And now I'm pacing back and forth
Bm
Wishing you were at my door
  C                         G
I'd open up and you would say 'hey'
 
   C                   Em   D
It was enchanting to meet you
                C                  Em   D
All I know is I was enchanted to meet you
 
 
[Chorus]
C               G
  This night is sparkling
D                C
Don't you let it go
            G
I'm wonderstruck
         D             C
Blushing all the way home
              G    D                C
I'll spend forever wondering if you knew
C  Em  D
 
C               G
  This night is flawless
D                C
Don't you let it go
           G
I'm wonderstruck
         D            C
Dancing around all alone
              G    D                C
I'll spend forever wondering if you knew
                     Em   D
I was enchanted to meet you
 
 
[Instrumental]
G   Bm   C   G
G   Bm   C   D
             This is me praying that
 
[Bridge]
C
  This was the very first page
Em              D
  Not where the storyline ends
C
  My thoughts will echo your name
Em        D
  Until I see you again
C                                Em        D
  These are the words I held back as I was leaving too soon
C                      Em   Dadd4/F#
  I was enchanted to meet you
 
G                             Bm
Please, don't be in love with someone else
C                           G
Please, don't have somebody waiting on you
G                             Bm
Please, don't be in love with someone else
C                           G
Please, don't have somebody waiting on you
 
 
[Chorus]
C               G
  This night is sparkling
D                C
Don't you let it go
            G
I'm wonderstruck
         D             C
Blushing all the way home
              G    D                C
I'll spend forever wondering if you knew
C  Em  D
 
C               G
  This night is flawless
D                C
Don't you let it go
            G
I'm wonderstruck
         D            C
Dancing around all alone
              G    D                C
I'll spend forever wondering if you knew
                     Em   D
I was enchanted to meet you
 
 
[Outro]
G                             Bm
Please, don't be in love with someone else
C                           G
Please, don't have somebody waiting on you
X",9 contributors total,"2,108,644 views, added to favorites 35,829 times",,,
https://tabs.ultimate-guitar.com/tab/chris-tomlin/shout-to-the-lord-chords-489575,intermediate,E A D G B E,C,5th fret,[],"https://www.youtube.com/watch?v=qRyjTL61GEA
 
 
[Chorus]
 
G             Em           C           D
Shout to the Lord all the earth let us sing
G         Em       C             D
Power and majesty praise to the king
Em                          C                    D     C/D     D
Mountains bow down and the seas will roar at the sound of your name
G           Em        C             D
I sing for joy at the work of your hands
G             Em         C           D
Forever I'll love you forever I'll stand
Em                        C                G
Nothing compares to the promise I have in You
 
 
[Verse]
 
G         D           Em            D         C
 My Jesus, My Savior, Lord there is none like you
           G                Em                        F   F6 C
All of my days, I want to praise, the wonders of your mighty love
G           D            Em        D            C
 My comfort, My shelter, tower of refuge and strength
            G                Em                 F  C/E  Dsus4 D
Let every breath, all that I am, never cease to worship you
 
 
[Chorus]
 
G             Em           C           D
Shout to the Lord all the earth let us sing
G         Em       C             D
Power and majesty praise to the king
Em                          C                    D     C/D     D
Mountains bow down and the seas will roar at the sound of your name
G           Em        C             D
I sing for joy at the work of your hands
G             Em         C           D
Forever I'll love you forever I'll stand
Em                        C                G
Nothing compares to the promise I have in You
X",8 contributors total,"2,104,823 views, added to favorites 33,936 times",,,
https://tabs.ultimate-guitar.com/tab/george-harrison/my-sweet-lord-chords-106200,intermediate,E A D G B E,F#m,2nd fret,"['B7', 'E', 'D7', 'Bm', 'C#7', 'F#m', 'G#dim', 'B', 'A', 'Em', 'D', 'F#dim']","MY SWEET LORD by GEORGE HARRISON
 
Written by George Harrison
From the album 'All Things Must Pass' (Apple, 1971)
Lyrics from http://web.mit.edu/scholvin/www/harrison/harrison.html (Ta.)
Any suggestions or corrections to heliocentric@breathe.com
 
Chords used:
 
Capo at the second fret
 
Em :    022000
A :     x02220
D :     xx0232
Bm :    x24432
F#dim : 234242 or xx1212
B7 :    x24242 or x21202
D7 :    x5453x
G#dim : 456464 or xx3434
C#7 :   x46464 or x4342x
F#m :   244222
B :     x2444x
E :     022100
C#m :   x46654
 
 
[Intro]
 
Em A
Em A
Em A
Em A
D Bm
D Bm
D F#dim B7 Em
 
 
[Chorus]
 
A               Em
 My sweet lord
A               Em
 Hm, my lord
A               Em
 Hm, my lord
 
 
[Verse]
 
A                 D
 I really want to see you
Bm              D
 Really want to be with you
Bm              D
 Really want to see you lord
       F#dim    B7       Em
But it takes so long, my lord
 
 
[Chorus]
 
A               Em
 My sweet lord
A               Em
 Hm, my lord
A               Em
 Hm, my lord
 
 
[Verse]
 
A                 D
 I really want to know you
Bm              D
 Really want to go with you
Bm              D
 Really want to show you lord
        F#dim      B7       Em         A
That it won't take long, my lord (hallelujah)
 
 
[Chorus]
 
         Em         A
My sweet lord (hallelujah)
       Em         A
Hm, my lord (hallelujah)
         Em         A
My sweet lord (hallelujah)
 
 
[Verse]
 
                 D
I really want to see you
               D7
Really want to see you
               B7
Really want to see you, lord
               E
Really want to see you, lord
       G#dim    C#7      F#m        B
But it takes so long, my lord (hallelujah)
 
 
[Chorus]
 
         F#m        B
My sweet lord (hallelujah)
       F#m        B
Hm, my lord (hallelujah)
           F#m        B
My, my, my lord (hallelujah)
 
 
[Verse]
 
                 E              C#m
I really want to know you (hallelujah)
               E                 C#m
Really want to go with you (hallelujah)
               E
Really want to show you lord (aaah)
        G#dim      C#7      F#m        B
That it won't take long, my lord (hallelujah)
 
 
[Chorus]
 
   F#m    B
Hmm (hallelujah)
         F#m        B
My sweet lord (hallelujah)
        F#m        B
My, my, lord (hallelujah)
 
 
[Instrumental]
 
E C#m
E C#m
E G#dim C#7 F#m B
 
 
[Chorus]
 
       F#m        B
Hm, my lord (hare krishna)
           F#m        B
My, my, my lord (hare krishna)
          F#m                  B
Oh hm, my sweet lord (krishna, krishna)
       F#m      B
Oh-uuh-uh (hare hare)
 
 
[Verse]
 
                      E             C#m
Now, I really want to see you (hare rama)
               E                 C#m
Really want to be with you (hare rama)
               E
Really want to see you lord (aaah)
       G#dim    C#7      F#m        B
But it takes so long, my lord (hallelujah)
 
 
[Chorus]
 
       F#m        B
Hm, my lord (hallelujah)
           F#m        B
My, my, my lord (hare krishna)
         F#m        B
My sweet lord (hare krishna)
         F#m           B
My sweet lord (krishna krishna)
     F#m      B
My lord (hare hare)
    F#m       B
Hm, Hm (Gurur Brahma)
    F#m       B
Hm, Hm (Gurur Vishnu)
    F#m       B
Hm, Hm (Gurur Devo)
    F#m       B
Hm, Hm (Maheshwara)
         F#m         B
My sweet lord (Gurur Sakshaat)
         F#m       B
My sweet lord (Parabrahma)
           F#m           B
My, my, my lord (Tasmayi Shree)
               F#m          B
My, my, my, my lord (Guruve Namah)
         F#m        B
My sweet lord (Hare Rama)
         F#m        B
              (hare krishna)
         F#m        B
My sweet lord (hare krishna)
         F#m           B
My sweet lord (krishna krishna)
   F#m        B
My lord (hare hare)
 
 
RIP George Harrison 1943-2001
X",4 contributors total,"2,098,913 views, added to favorites 64,106 times",,,
https://tabs.ultimate-guitar.com/tab/corinne-bailey-rae/put-your-records-on-chords-1079862,intermediate,E A D G B E,A,2nd fret,"['G/B', 'Cmaj7', 'Am7', 'A7/E', 'Em', 'C/D', 'G', 'Cmmaj7']","[Verse 1]
G                   A7
Three little birds, sat on my window
C/D                                 G
And they told me I don't need to worry
G                     A7
Summer came like cinnamon, so sweet
C/D                                 G
Little girls double-dutch on the concrete
 
Em7     B7/D#          Em7                         A9
Maybe sometimes, we've got it wrong, but it's alright
     Cmaj7                               Cmmaj7
The more things seem to change, the more they stay the same
 
Oh, don't you hesitate
 
[Chorus]
G                          A7/E
Girl, put your records on, tell me your favourite song
C/D                       G
You go ahead, let your hair down
G                         A7/E
Sapphire and faded jeans, I hope you get your dreams,
C/D                        G
Just go ahead, let your hair down
Cmaj7                            Cmmaj7         G
     You're gonna find yourself somewhere, somehow
 
[Verse 2]
G                A7
Blue as the sky, sunburnt and lonely,
C/D                              G
Sipping tea in a bar by the roadside,
                   G
(just relax, just relax)
                           A7
Don't you let those other boys fool you,
C/D                        G
Got to love that afro hair do
 
Em7     B7/D#          Em7                         A9
Maybe sometimes, we feel afraid, but it's alright
     Cmaj7                               Cmmaj7
The more you stay the same, the more they seem to change
 
Don't you think it's strange?
 
[Chorus]
G                          A7/E
Girl, put your records on, tell me your favourite song
C/D                       G
You go ahead, let your hair down
G                         A7/E
Sapphire and faded jeans, I hope you get your dreams,
C/D                        G
Just go ahead, let your hair down
Cmaj7                            Cmmaj7
     You're gonna find yourself somewhere, somehow
 
[Bridge]
Am7
'Twas more than I could take, pity for pity's sake
Em                        N.C.                          Am7
Some nights kept me awake, I thought that I was stronger
                                             G/B    Cmaj7    Am7
When you gonna realise, that you don't even have to try any longer?
Cmaj7
Do what you want to
 
[Chorus]
G                          A7/E
Girl, put your records on, tell me your favourite song
C/D                       G
You go ahead, let your hair down (oh, let your hair down!)
G                         A7/E
Sapphire and faded jeans, I hope you get your dreams (hope you get your dreams)
C/D                        G
Just go ahead, let your hair down (sister, let your hair down!)
 
G                          A7/E
Girl, put your records on, tell me your favourite song
C/D                       G
You go ahead, let your hair down
G                         A7/E
Sapphire and faded jeans, I hope you get your dreams,
C/D                        G
Just go ahead, let your hair down
Cmaj7                            Cmmaj7         G
     You're gonna find yourself somewhere, somehow
X",15 contributors total,"2,095,243 views, added to favorites 61,622 times",,,
https://tabs.ultimate-guitar.com/tab/eagles/peaceful-easy-feeling-chords-14299,beginner,E A D G B E,E,2nd fret,"['Em', 'D', 'A7', 'G']","Song:  Peaceful Easy Feeling
Performed by: Eagles
Capo 2
 
[Intro]
D    Dsus4    D    Dsus4
D    Dsus4    D    Dsus4
 
[Verse 1]
D              G                  D        G
    I like the way your sparkling earrings lay
D            G         A7
Against your skin so brown
D             G                 D            G
And I want to sleep with you in the desert tonight
D              G         A7
With a billion stars all around
 
[Chorus]
A7            G             D
Cause I got a peaceful easy feeling
G                           Em     A7
And I know you won't let me down
          D     Em    G        A7       D
Cause I'm allll-ready standing   on the ground
Dsus4    D    Dsus4
 
[Verse 2]
D           G          D     G
And I found out a long time ago
D                G          A7
What a woman can do to your soul
D       G                  D   G
Ah, but she can't take you any way
D                 G           A7
You don't already know how to go
 
[Chorus]
A7          G             D
And I got a peaceful easy feeling
G                           Em     A7
And I know you won't let me down
          D     Em    G        A7       D
Cause I'm allll-ready standing   on the ground
Dsus4    D    Dsus4
 
[Solo]
D   G   D  G
D   G   A7
D   G   D  G
D   G   A7
 
G       D
G       Em  A7
D   Em  G   A7  (D)
 
[Verse 3]
D         G             D    G
I get the feeling I may know you
D    G            A7
As a lover and a friend
D                G          D           G
This voice keeps whispering in my other ear
         D           G       A7
Tells me I may never see you again
 
[Chorus]
A7            G             D
Cause I got a peaceful easy feeling
G                           Em     A7
And I know you won't let me down
          D     Em    G        A7
Cause I'm allll-ready standing
     D     Em    G        A7
I'm allll-ready standing
        D     Em    G        A7       D        Em  G  A7
Yes I'm allll-ready standing   on the ground
D     Em   G   A7
oooh
D     Em   G   A7  D
oooh
X",11 contributors total,"2,093,137 views, added to favorites 57,133 times",,,
